#NOTE: most objects use renderer centroid position. collider or mesh centroid is used where no renderer is available, which is similar. otw we use transform.position which is not guaranteed to be the centroid. check comment col for notes.
#name,x,y,z,qx,qy,qz,qw,comment
Flower_Red_01 (2),-7.289774,0.7337639,25.12565,-0.7071068,0,0,0.7071068,
WallDown_½x (1),-8.25,1.75,27.03008,0.5,-0.5,-0.5,-0.5,
Plant_FlowersRed (10),-2.9,2.542488,25.029,-0.7071068,0,0,0.7071068,
Flower_Yellow_02 (3),-52.31515,0.3177294,7.30973,-0.7071068,0,0,0.7071068,
Plant_Grass (31),-56.01856,0.5745986,-1.546287,0.7071068,0,0,-0.7071068,
Fence_Backyard_Tile (2),-33.60516,1.505944,-5.479615,0,1,0,-4.371139E-08,
Tree_Background (31),42.29065,6.359617,72.05852,0.06155922,-0.7044219,-0.7044223,-0.06155903,
Background_House_A (7),-0.4999981,5.327052,59.80317,-3.090862E-08,-0.7071068,-0.7071068,3.090862E-08,
Lamp_Garden_Pilar (11),-23.395,0.9818049,26.5,0.7071068,0,0,-0.7071068,
FenceDark_Backyard_Tile (25),-43.53026,1.508002,29.5,0,1,0,-4.371139E-08,
Plant_HedgeBush (22),-41.691,0.8909047,20.202,0.7071068,0,0,-0.7071068,
Plant_Punjab (3),-12.09406,0.3370233,7.31492,0.4659629,0.5318633,0.5318634,-0.4659628,
Plant_TallGrass (9),-40.12833,0.9084303,44.34235,-0.3705495,-0.60224,-0.60224,0.3705495,
Background_Bush_6x (14),-56,1.75,-20,-0.7071068,0,0,0.7071068,
Tree_Billboard (4),76.7,5.33,72.9,0,0.7889212,0,-0.6144944,
Road_Walkway_Piece,-28.58741,0.4073396,28.00342,0.7071068,0,0,-0.7071068,
AirVentGrid (4),3.589,8.023049,27.01341,-0.5,-0.5,-0.5,0.5,
Ground_Moss_Tiled (1),-5.983,0.538182,25.172,-0.5,-0.5,-0.5,0.5,
Plant_Grass (41),9.03444,0.5795985,25.44671,0.7071068,0,0,-0.7071068,
Lamp_Wirehanging_3x,-28.04273,3.095254,27.38358,-0.7062933,-0.03390973,-0.03390973,0.7062933,
Tree_Billboard,-139.5,5.33,12,0,0.7071068,0,0.7071068,
Plant_HedgeBush (42),-14.8159,1.185905,46.90424,0.7064255,-0.03103399,-0.03103398,-0.7064255,
Fence_Backyard_Tile (12),-62.72297,1.505944,28.38038,0,1,0,-4.371139E-08,
Floor_Grass_8x8 (18),12,0.5,39,-0.7071068,0,0,0.7071068,
Tree_Billboard (7),-28.3,5.33,-50.6,0,0.02032687,0,-0.9997934,
Porch_Floor_3x2 (6),-22,0.4409115,45,0.7071068,0,0,-0.7071068,
Plant_Bush_B (8),-30.36209,0.757921,20.77778,0.7071068,0,0,-0.7071068,
Plant_Bush_B (2),-54.70209,0.893921,0.4277776,0.7071068,0,0,-0.7071068,
Flowerbed_6x_HalfCircle,-30.9629,0.5572188,37.8594,-0.5,-0.5,-0.5,0.5,
Background_Bush_6x (25),16,1.75,-20,-0.7071068,0,0,0.7071068,
Plant_FlowersRedBush (10),-39.0314,0.9612298,0.1039383,-0.3512522,-0.6136953,-0.6136953,0.3512522,
Floor_Grass_45x45 (15),-87,0,-66.5,0.5,-0.5,-0.5,-0.5,
Lamp_Garden_Pilar (10),-22.297,0.9818049,26.5,0.7071068,0,0,-0.7071068,
Floor_Grass_8x8 (30),-60,0.5,39,0.7071068,0,0,-0.7071068,
Floor_Grass_2x8 (2),17,0.5,-15,-0.7071068,0,0,0.7071068,
Flower_Red_02 (4),-50.72843,1.000695,-2.539956,-0.7071068,0,0,0.7071068,
Plant_Grass_Small (10),-14.06462,0.2643737,6.950553,-0.01149219,0.6992618,0.7146849,0.01124421,
Floor_Grass_1x4,-36,0.5,35.5,0.5,-0.5,-0.5,-0.5,
Porch_4x (5),-28.49818,3.630279,57.02278,0.5,-0.5,-0.5,-0.5,
Floor_Grass_2x8 (1),-34,0.5,46.5,0.5,-0.5,-0.5,-0.5,
Background_Bush_6x (5),4,1.75,53,-0.7071068,0,0,0.7071068,
Background_Bush_6x (16),-14,1.75,-20,-0.7071068,0,0,0.7071068,
Ground_Moss_Tiled,-27.078,0.3757247,22.31222,-0.7283773,5.990003E-08,6.367679E-08,0.6851763,
Plant_Grass (15),-3.13256,0.4091277,21.789,-0.7273767,0,0,0.6862385,
Flowerbed_High_7x,-48.651,0.5900878,-2.621,-3.090862E-08,-0.7071068,-0.7071068,3.090862E-08,
Plant_Grass (39),-7.00056,0.6495986,-1.423287,0.7071068,0,0,-0.7071068,
Ground_Moss_Stones,-54.65406,0.4791695,0.9776821,-0.6870273,0,0,0.7266316,
Tree_Trunk,7.692807,6.955256,18.45214,0.5246233,0.4740996,0.4740996,-0.5246233,
Tree_Groundplane,8.094519,0.2243725,17.13073,0.6746105,-0.2192836,-0.2050955,-0.6743526,
Bone01,8.030269,0.2622061,17.09265,-0.4748736,0.473339,0.5254652,-0.523767,transform_position
Bone02,8.031693,4.841471,17.1067,-0.4715255,0.6947581,0.304997,-0.4493908,transform_position
Bone03,8.031765,4.843191,17.1074,-0.7560535,0.4576926,0.4002426,-0.242295,transform_position
TreeLargeSplit_Skinned (5),-8.162381,1.878,26.8037,0,0.6704781,0,-0.7419294,collider_centroid
Tree_Trunk,-35.1973,4.442455,46.99695,0.6532815,0.2705981,0.2705981,-0.6532815,
Tree_Groundplane,-35.52753,0.5091875,46.50901,0.6601076,0.2677408,0.2734256,-0.6463833,
Bone02,-35.51504,3.556336,46.48496,-0.3418615,0.5037076,0.4455223,-0.6564444,transform_position
Bone03,-35.51467,3.557478,46.48533,-0.5779401,0.349868,0.6307108,-0.3818137,transform_position
Bone01,-35.52251,0.5154104,46.47749,-0.2710448,0.2701688,0.6543342,-0.6522196,transform_position
Tree_Grate,-35.52042,0.5570626,46.4833,0.6532815,0.2705981,0.2705981,-0.6532815,
TreeLarge_Skinned (11),-78.90462,1.542012,52.32257,0,0.3826835,0,-0.9238795,collider_centroid
Plant_Grass (9),-47.12956,0.4095779,2.236213,-0.6839296,0,0,0.729548,
Plant_Punjab (4),-48.25629,2.858636,-3.23968,0.7071068,0,0,-0.7071068,
Plant_Lily (12),-15.51699,0.6231025,22.02261,-0.2367923,-0.6662803,-0.6662802,0.2367923,
Tree_Background (23),-95.94446,6.359617,-1.6277,-0.6672716,0.2339846,0.2339846,0.6672714,
Fence_Frontyard_Tile_Right_2x (8),-65.19437,0.6966433,3.994384,0,0,0,1,
FenceDark_Backyard_Tile (36),-13.5,1.508002,33.53026,0,0.7071068,0,-0.7071068,
Fence_Frontyard_Tile_Right_2x (15),-16.68237,0.7026433,20.15639,0,0,0,1,
Plant_Fern (4),-4.716107,0.3106108,17.08233,-0.631819,-0.3174979,-0.3174979,0.6318189,
Plant_Grass_Small (21),-7.696617,0.2643737,17.11555,-0.01149219,0.6992618,0.7146849,0.01124421,
Plant_Box_C (2),1.471121,1.311914,25.29895,-0.7071068,0,0,0.7071068,
Plant_Bush_B (19),-28.64164,1.060921,46.64795,0.644097,0.291786,0.2917862,-0.644097,
Floor_Grass_45x45 (3),-4.5,0.5,-41.5,0.5,-0.5,-0.5,-0.5,
Road_8x (28),-79.5,0.2496797,-16.00304,-0.5,-0.5,-0.5,0.5,
Tree_Billboard (8),-70.1,5.33,-72.4,0,-0.125593,0,-0.9920819,
FlowerPot (1),-51.47,0.6678442,25.16301,-0.7071068,0,0,0.7071068,
Plant_Fern (6),-47.84572,0.2759553,7.018707,-0.7071068,0,0,0.7071068,
Plant_Lily,-27.20416,0.5281376,21.51547,-0.7071068,0,0,0.7071068,
Porch_Pilar (5),-20.539,1.928114,39.863,0.7071068,0,0,-0.7071068,
PowerPole (2),-20.45714,5.128695,20.28983,-0.5043478,-0.4956141,-0.4956141,0.5043478,
FlowerPot_Hanging,-28.783,2.635525,39.939,-0.7071068,0,0,0.7071068,
Plant_Box_D (4),-14.97209,0.8777007,-2.697951,-0.5,0.5,0.5000001,0.4999999,
Road_4x (9),-64.99959,0.2496783,19.5,-3.090862E-08,-0.7071068,-0.7071068,3.090862E-08,
Lamp_Garden_Small (25),-29.62556,0.5296588,24.59007,-0.6644619,-0.231448,-0.2152127,0.6772044,
Flowerbed_Round,-15.163,0.3264107,21.792,-0.7071068,0,0,0.7071068,
Lamp_Garden_Pilar (3),7.207,0.6503049,20.428,0.7071068,0,0,-0.7071068,
Floor_Grass_8x8 (4),-36,0.5,-7,0.7071068,0,0,-0.7071068,
Tree_Background (13),61.36554,6.359617,0.4923,-0.6672716,0.2339846,0.2339846,0.6672714,
Plant_Bush (1),-50.97256,1.180156,22.57518,-0.7071068,0,0,0.7071068,
Plant_Bush_B (5),-24.14972,0.908921,-1.313073,0.4608773,0.5362761,0.5362763,-0.4608773,
Plant_FlowersYellow (2),0.4810942,0.7135698,-0.7041534,-0.7071068,0,0,0.7071068,
Mailbox (5),-1.774647,0.8882846,16.56488,1.152023E-07,0.7071067,0.7071068,-1.152023E-07,
Flower_Red_02 (6),-19.6743,0.4536523,46.13506,-0.7071068,0,0,0.7071068,
Plant_FlowersYellow,3.051094,0.7135698,-0.7041534,-0.7071068,0,0,0.7071068,
Plant_Box_C (3),0.896121,1.147914,24.34295,-0.7071068,0,0,0.7071068,
Background_House_A,3.000002,5.327052,-37.69683,-3.090862E-08,-0.7071068,-0.7071068,3.090862E-08,
Tree_Groundplane,-18.12736,0.4967126,21.80846,-0.6164043,0.3464764,0.3464764,0.6164043,
TreeSmall_Skinned,-18.01019,3.654174,22.02733,-0.6164043,0.3464764,0.3464764,0.6164043,
Bone01,-18.16323,0.445893,21.81394,-0.3467815,0.3461763,-0.6150563,0.6177464,transform_position
Bone02,-18.17426,3.400899,21.81725,-0.3319839,0.3609143,-0.6211985,0.6112611,transform_position
TreeSmall_Skinned,-8.969108,2.724,48.65547,0,0.4899916,0,0.8717272,collider_centroid
Plant_Fern (1),-27.25558,1.032289,-4.564034,-0.7071068,0,0,0.7071068,
Flower_Yellow_01,-29.93065,0.5281558,41.18801,-0.7071068,0,0,0.7071068,
Floor_Grass_2x8 (15),-52,0.5,46,0.5,-0.5,-0.5,-0.5,
Road_8x (47),-79.5,0.2496797,55.99696,-0.5,-0.5,-0.5,0.5,
PowerPole_Transformer,-34.6566,5.128695,3.751197,-0.5,-0.5,-0.5,0.5,
Fence_Frontyard_End (2),-55.17763,0.6966433,4.000018,0,0,0,1,
Lamp_Garden_Small (24),-29.63128,0.3415028,20.62149,-0.7412682,-0.1248131,-0.07931013,0.6547161,
Lamp_WireHanging_2x (1),1.119037,2.915905,-1.038257,-0.7071068,0,0,0.7071068,
Lamp_Garden_Pilar (1),-39.76853,0.7487985,-1.4,0.7071068,0,0,-0.7071068,
Porch_Floor_3x2 (4),-25,0.4409115,43,0.7071068,0,0,-0.7071068,
Flag_Usa (3),-5.901647,2.768994,25.08412,-0.5,0.5,0.5000001,0.4999999,
Plant_Bush (5),-54.56331,1.019772,20.10631,-0.7071068,0,0,0.7071068,
Plant_Fern,-5.682234,0.3103808,16.92163,-0.7071068,0,0,0.7071068,
Road_8x (24),40.5,0.2496797,31.99696,-0.5,-0.5,-0.5,0.5,
Lamp_Street_High (2),-10.04238,4.148958,7.640531,-0.7071068,0,0,0.7071068,
Tree_Trunk,-50.82116,6.951256,6.527064,3.090862E-08,0.7071068,0.7071068,-3.090862E-08,
Tree_Groundplane,-49.54238,0.2254024,6.985087,0.6725369,-0.1923536,-0.2053453,-0.6844909,
Bone01,-49.50267,0.2582061,7,-0.7082503,0.7059615,-9.762924E-06,9.731373E-06,transform_position
Bone02,-49.51678,4.837471,7,-0.5424337,0.7992362,-0.1453447,0.2141546,transform_position
Bone03,-49.51749,4.839191,7,-0.8038689,0.4866385,-0.2925844,0.177122,transform_position
TreeLargeSplit_Skinned,0,1.87,-4.291534E-06,0,1,0,-4.371139E-08,collider_centroid
Background_Bush_6x (21),-20,1.75,-20,-0.7071068,0,0,0.7071068,
Flowerbed_High_7x,-34,0.6588073,-1.278,0.5,-0.5,-0.5,-0.5,
Floor_Grass_45x45,-1.5,0.5,65.5,0.5,-0.5,-0.5,-0.5,
Porch_Floor_3x2 (8),-22,0.4409115,41,0.7071068,0,0,-0.7071068,
Tree_Trunk,20.52895,6.161404,16.53589,-0.5758375,0.4103794,0.4103794,0.5758375,
Tree_Groundplane,20.13376,0.2270123,17.21925,-0.5758375,0.4103794,0.4103794,0.5758375,
Bone02,20.09973,4.827017,17.21686,-0.1964465,0.2894496,-0.5260876,0.7751514,transform_position
Bone03,20.09996,4.828737,17.21619,-0.2282685,0.1381869,-0.8244419,0.4990929,transform_position
Bone01,20.09512,0.2477521,17.23021,-0.4110351,0.4097067,-0.5767744,0.5749105,transform_position
Tree_Grate,20.10088,0.3104753,17.2243,-0.5758375,0.4103794,0.4103794,0.5758375,
TreeLarge_Skinned (7),42.92047,2.059092,3.792065,0,0.5803641,0,0.8143572,collider_centroid
Plant_Grass_Small (36),-23.91604,0.6393594,46.86477,-0.004146156,-0.7070947,-0.7070947,0.004146163,
Tree_Trunk,-69.51706,6.955256,5.607846,-0.5000001,0.5000001,0.5000001,0.5000001,
Tree_Groundplane,-70.0498,0.2243725,6.882339,0.1707498,0.6845704,0.6841111,-0.1849328,
Bone01,-69.99,0.2622061,6.926335,-0.5008017,0.4991833,-0.5008156,0.4991971,transform_position
Bone02,-69.99,4.841471,6.912217,-0.2807843,0.4137151,-0.4863328,0.7165756,transform_position
Bone03,-69.99,4.843191,6.911507,-0.3615328,0.2188612,-0.7753097,0.4693497,transform_position
TreeLargeSplit_Skinned (4),-63.06099,1.878,76.91901,0,0.7071068,0,0.7071068,collider_centroid
Floor_Grass_8x8 (4),-60,0.5,-15,0.7071068,0,0,-0.7071068,
Road_8x (19),-79.5,0.2496797,31.99696,-0.5,-0.5,-0.5,0.5,
Porch_Rail_2x (3),-20.55426,1.179827,28.5,0.5,-0.5,-0.5,-0.5,
Plant_HedgeBush (30),-13.5,1.185905,29.888,0.5,-0.5,-0.5,-0.5,
Road_Walkway (1),-52.9987,0.1997427,19.50014,-3.090862E-08,-0.7071068,-0.7071068,3.090862E-08,
Plant_Climber_Short (2),-38.38586,4.225617,-8.643188,-0.4940794,0.5107844,-0.5187284,-0.4752954,
FenceDark_Backyard_Tile (13),-25.46974,1.508002,47.5,0,0,0,1,
Fence_Frontyard_End,-6.093625,0.6956433,3.964018,2.185569E-08,0,0,1,
Plant_Grass_Small (8),-69.9292,0.2603594,6.858362,-0.005538098,0.7070851,0.7070851,0.005538116,
Tree_Background (7),21.86308,6.359616,43.81099,-0.6858157,-0.1722118,-0.172212,0.6858156,
Porch_4x,-18.50182,3.630279,38.47722,-0.5,-0.5,-0.5,0.5,
Floor_Grass_8x8 (19),4,0.5,39,-0.7071068,0,0,0.7071068,
Lamp_Wall_Box (1),-24.5,2.5,-4.866273,0.7071068,0,0,-0.7071068,
Plant_Grass_Small (35),5.050289,0.4273971,1.719702,-0.4819406,0.4819407,0.5174295,0.5174295,
Plant_HedgeBush (35),14.88271,1.003226,21.91869,-0.5158896,0.5178586,0.4805068,0.4845551,
Plant_Grass (27),-31.16556,0.5944471,25.83328,-0.7110922,0,0,0.7030988,
FlowerPot (2),7.669,0.8756489,-3.638,-0.7071068,0,0,0.7071068,
AirVentGrid (2),7.999001,2.609,-3.989962,-0.5,-0.5,-0.5,0.5,
Background_Bush_6x (15),-62,1.75,-20,0.7071068,0,0,-0.7071068,
FenceDark_Backyard_Tile (15),-31.46974,1.508002,47.5,0,0,0,1,
Floor_Grass_45x45 (12),40,0,98,0.5,-0.5,-0.5,-0.5,
Plant_HedgeBush (12),-11.88,1.685905,-5.5,-0.5,-0.5,-0.5,0.5,
FenceDark_Backyard_End,9.529001,1.508002,31.31278,2.185569E-08,0,0,1,
Fence_Frontyard_Tile_Right_2x (12),-8.124371,0.7026433,3.914384,0,0,0,1,
FenceDark_Frontyard_Tile_Right_2x (2),-8.344371,0.7156433,20.17039,0,0,0,1,
Plant_Grass (33),-50.77056,0.5745986,-1.491287,0.7071068,0,0,-0.7071068,
Plant_HedgeBush (5),-34,1.695904,0.4299999,-0.5,-0.5,-0.5,0.5,
Plant_HedgeBush (17),-71.05,1.131819,24.83415,0.5055913,-0.5055913,-0.4943455,-0.4943455,
Porch_Floor_3x2 (2),-28,0.4409115,41,0.7071068,0,0,-0.7071068,
Road_Driveway (3),-42.99568,0.1960433,4.499822,0.7071068,0,0,-0.7071068,
Plant_Bush (2),-35.06831,1.11536,-0.7726499,-0.7071068,0,0,0.7071068,
Tree_Background (15),60.44308,5.599616,-7.509016,-0.6858157,-0.1722118,-0.172212,0.6858156,
Flower_Red_02,-21.6571,0.2336523,6.967834,-0.7071068,0,0,0.7071068,
Background_Bush_6x (3),-26,1.75,53,-0.7071068,0,0,0.7071068,
Plant_Punjab (6),-50.64429,0.2296357,7.36232,0.7071068,0,0,-0.7071068,
Lamp_Garden_Small (11),-53.35428,0.3415028,20.62149,-0.7412682,-0.1248131,-0.07931013,0.6547161,
FenceDark_Frontyard_Tile_Right_2x (1),-6.344371,0.7156433,20.17039,0,0,0,1,
Plant_Treebush (2),-56.15442,0.9947451,25.09369,0.7071068,0,0,-0.7071068,
Fence_Backyard_Tile,-62.61216,1.505944,-5.999615,0,1,0,-4.371139E-08,
Plant_Grass_Small,-47.21366,0.3013594,6.869124,-0.02102466,0.7067942,0.7067942,0.02102469,
Plant_FlowersRed (14),-20.7055,0.9949948,46.68156,-0.6922944,-0.1439741,-0.1439741,0.6922944,
Lamp_Garden_Pilar (8),-45.5,0.7487985,-1.4,0.7071068,0,0,-0.7071068,
Lamp_Street_High (4),-77.87238,4.148958,7.710895,-0.7071068,0,0,0.7071068,
Plant_HedgeBush (39),-13.5,1.185905,36,0.5,-0.5,-0.5,-0.5,
Tree_Background (20),-76.93935,6.359617,-16.95149,0.06155922,-0.7044219,-0.7044223,-0.06155903,
Trashbag (3),-4.770615,0.2453151,15.74581,-0.02059507,0.7068068,0.7068068,0.02059473,
Lamp_Garden_Pilar (5),1.684,0.7633049,21.804,0.7071068,0,0,-0.7071068,
Fence_Backyard_Tile (3),-66.61216,1.505944,-5.999615,0,1,0,-4.371139E-08,
Road_8x (53),40.5,0.2496797,-39.50304,-0.5,-0.5,-0.5,0.5,
Plant_Climber_Long,-38.39201,2.736092,-7.647149,-0.4936348,0.5062853,-0.5062853,-0.4936348,
Plant_Bush_B (1),-54.70209,0.981921,1.575592,0.7071068,0,0,-0.7071068,
Plant_Bush_B (14),-29.31383,1.349921,-3.448256,0.4962513,-0.5037208,-0.5037208,-0.4962513,
Fence_Backyard_Tile (7),-9.076157,1.505944,-5.479615,0,1,0,-4.371139E-08,
Plant_HedgeBush (25),-40.49729,1.003226,21.91869,-0.5158896,0.5178586,0.4805068,0.4845551,
Floor_Grass_2x8 (3),-25,0.5,43.5,-3.090862E-08,-0.7071068,-0.7071068,3.090862E-08,
Road_8x (6),12.99696,0.2496788,4.499999,0.7071068,0,0,-0.7071068,
Plant_TallGrass (8),-39.38534,0.9084303,46.52197,-0.6515068,-0.2748434,-0.2748434,0.6515068,
Background_Bush_6x (33),51.66,1.75,75.96,-0.5,-0.5,-0.5,0.5,
Plant_Lily (13),-15.38663,0.6231025,21.39008,0.08145332,-0.7023997,-0.7023997,-0.08145325,
Plant_FlowersRed (21),-29.5635,0.9949948,46.68156,-0.6922944,-0.1439741,-0.1439741,0.6922944,
Road_8x (9),-94.5,0.2496797,16.00304,0.5,-0.5,-0.5,-0.5,
Street_Sign (2),-80.91082,1.177804,6.809069,0.03372879,-0.706302,-0.7063019,-0.03372879,
Ground_Moss_Stones (5),0.9039432,0.4414546,22.09788,-0.7318072,0,0,0.6815118,
Tree_Background (1),43.16554,6.359617,0.4923,-0.6672716,0.2339846,0.2339846,0.6672714,
Fence_Backyard_Tile (10),-60.66297,1.505944,28.39038,0,1,0,-4.371139E-08,
Tree_Background (2),42.32308,6.359616,39.40099,-0.6858157,-0.1722118,-0.172212,0.6858156,
Plant_Grass (21),-35.18956,0.4091277,21.789,-0.7273767,0,0,0.6862385,
Plant_Grass (3),-7.089561,0.4125779,2.182213,-0.6839296,0,0,0.729548,
Tree_Groundplane,-15.11691,0.4956819,21.78733,-0.02621972,0.7066205,0.7066205,0.02621972,
TreeSmall_Skinned,-14.98152,3.571201,21.57422,-0.02621972,0.7066205,0.7066205,0.02621972,
Bone01,-15.1019,0.4461812,21.8076,-0.70563,0.7076086,-0.0252559,0.02717625,transform_position
Bone02,-15.09393,3.324499,21.81593,-0.703145,0.7097699,-0.04108372,0.01122012,transform_position
TreeSmall_Skinned (1),1.574555,2.619414,1.179762,0,0.9993123,0,0.03708028,collider_centroid
Plant_Bush (1),-29.93932,0.9733605,6.964385,-0.70204,-0.08449776,-0.08449777,0.70204,
Lamp_Garden_Small (22),-24.53797,0.5870981,-1.974051,-0.6717821,0.2349784,0.1866122,0.6772517,
Lamp_Garden_Small (14),-26.16769,0.6338276,-0.7381419,-0.6649151,0.2922622,0.203335,0.6566015,
Floor_Grass_45x45 (5),-124.5,0.5,35,0.5,-0.5,-0.5,-0.5,
Tree_Billboard (1),-128.94,5.33,-36.55,0,0.6499595,0,0.7599689,
PowerLine_Short (1),-22.60152,8.559206,-0.4085593,-0.2803423,-0.569416,-0.645421,0.4249769,
Floor_Grass_8x8 (25),-12,0.5,39,-0.7071068,0,0,0.7071068,
Plant_Grass (8),-38.00056,0.6495986,2.076713,0.7071068,0,0,-0.7071068,
Fence_Frontyard_End (6),-14.64762,0.6956433,20.17702,2.185569E-08,0,0,1,
Tree_Background (29),-40.99069,6.359618,77.04932,-0.3125613,-0.6342754,-0.6342763,0.3125603,
Fence_Backyard_Tile (26),-66.89297,1.505944,28.39038,0,1,0,-4.371139E-08,
Plant_Grass (52),-18.68337,0.5795985,45.89276,0.7067078,-0.02375047,-0.02375047,-0.7067078,
Plant_FlowersRed (15),-24.1125,0.9949948,46.68156,-0.6922944,-0.1439741,-0.1439741,0.6922944,
Road_8x (59),25.5,0.2496797,72.00304,0.5,-0.5,-0.5,-0.5,
Plant_HedgeBush (8),-34,1.695904,-14.75,-0.5,-0.5,-0.5,0.5,
Plant_FlowersRed (1),-54.64858,0.9779948,-0.1357142,-0.4157435,0.5719767,0.5719768,0.4157435,
Background_House_B,-25.21783,5.551987,-36.24589,0.7071068,0,0,-0.7071068,
Plant_HedgeBush (33),14.88,1.185905,30.492,0.5,-0.5,-0.5,-0.5,
Claypot,-29.094,0.8277189,30.201,-0.7071068,0,0,0.7071068,
Plant_Grass_Small (30),-64.16662,0.2663737,17.11555,-0.01149219,0.6992618,0.7146849,0.01124421,
Plant_HedgeBush,-63.743,0.8819047,20.2,-0.7071068,0,0,0.7071068,
Plant_Bush_B (1),-5.711088,0.638921,6.932587,0.7071068,0,0,-0.7071068,
Plant_Bush_B (4),-27.19341,0.908921,23.21278,0.7071068,0,0,-0.7071068,
Lamp_Garden_Small (12),-51.74271,0.3127237,20.61123,-0.7663917,-0.1118428,-0.04034848,0.6312741,
Lamp_Wall_Original (8),-27.08,2.584285,30.36971,-3.090862E-08,-0.7071068,-0.7071068,3.090862E-08,
Plant_HedgeBush (27),-13.396,1.072673,24.21353,0.5101688,-0.5101688,-0.48962,-0.48962,
Floor_Grass_8x8 (21),12,0.5,-15,0.7071068,0,0,-0.7071068,
Plant_Bush_B (15),-30.77612,1.349921,-3.414061,0.5513757,-0.4427018,-0.4427018,-0.5513757,
Plant_HedgeBush (36),14.88,1.185905,27.5,0.5,-0.5,-0.5,-0.5,
Plant_Grass_Small (12),-10.73162,0.2643737,6.950553,-0.01149219,0.6992618,0.7146849,0.01124421,
Porch_4x (4),-26.50182,3.630279,38.47722,-0.5,-0.5,-0.5,0.5,
AirVentGrid (3),-2.491,4.704,-2.984141,-0.5,-0.5,-0.5,0.5,
Road_4x (8),2.999593,0.2496783,4.499999,0.7071068,0,0,-0.7071068,
Mailbox (1),-54.71735,0.9032847,7.346123,-0.7071068,0,0,0.7071068,
Lamp_Wall_Box,-26.5,2.5,-4.866273,0.7071068,0,0,-0.7071068,
Road_8x (21),-94.5,0.2496797,-7.996961,0.5,-0.5,-0.5,-0.5,
Lamp_Wall_Original (2),-45.36424,2.402562,-2.869709,-0.7071068,0,0,0.7071068,
Floor_Grass_8x8 (6),-20,0.5,-7,0.7071068,0,0,-0.7071068,
Lamp_WireHanging_2x (2),8.875037,2.915905,-1.038257,-0.7071068,0,0,0.7071068,
FenceDark_Backyard_Tile (14),-27.46974,1.508002,47.5,0,0,0,1,
Floor_Grass_45x45 (4),-124.5,0.5,-10,0.5,-0.5,-0.5,-0.5,
Plant_Bush_B (12),-31.61863,1.349921,-3.478692,0.5191956,0.4800374,0.4800374,-0.5191956,
Plant_Climber_Long,-31.98111,2.729092,26.81027,-0.7070442,0.009407375,-0.009407375,-0.7070442,
Plant_FlowersRed (9),-1.354,2.542488,25.029,-0.7071068,0,0,0.7071068,
Plant_Climber_Short (1),-38.34687,2.141645,-9.2737,0.5049676,-0.4949826,0.4949826,0.5049676,
Tree_Background (14),62.00435,5.019617,22.53027,-0.0655648,0.7040606,0.7040606,0.06556468,
FenceDark_Backyard_Tile (18),-23.46974,1.508002,47.5,0,0,0,1,
Flower_Red_02 (1),3.55383,0.4082002,6.949383,-0.7071068,0,0,0.7071068,
Background_Bush_6x (39),-8,1.75,44,-0.5,-0.5,-0.5,0.5,
Flower_Red_02,7.724006,0.6836632,-0.7456892,-0.7071068,0,0,0.7071068,
Plant_FlowersRedBush (5),-46.1114,1.25823,-2.643062,-0.3512522,-0.6136953,-0.6136953,0.3512522,
Lamp_Garden_Small (16),-26.19247,0.4427041,1.69493,-0.6629674,0.1372266,0.1246423,0.7253326,
Road_Walkway_Piece (1),-28.58741,0.4073396,30.00342,0.7071068,0,0,-0.7071068,
Road_4x (4),-13.00041,0.2496783,4.499999,0.7071068,0,0,-0.7071068,
FenceDark_Backyard_Tile (38),-8.469743,1.508002,28.5,0,0,0,1,
Plant_TallGrass (3),-13.75073,0.54283,19.91158,-0.664463,-0.2418448,-0.2418448,0.664463,
Road_8x (15),-35.00304,0.2496788,4.499999,0.7071068,0,0,-0.7071068,
Road_8x (57),-94.5,0.2496797,-39.99696,0.5,-0.5,-0.5,-0.5,
Lamp_WireHanging_2x (3),10.00862,2.915905,-2.046923,-0.4885325,-0.5112103,-0.5112104,0.4885325,
Tree_Background (6),21.83065,6.359617,59.39851,0.06155922,-0.7044219,-0.7044223,-0.06155903,
Lamp_Street_Low,-44.40598,2.115378,22.04479,-0.4896665,-0.5101243,-0.5101241,0.4896665,
Plant_Bush (7),-24.0873,0.9393606,3.64035,-0.7071068,0,0,0.7071068,
Plant_Grass (55),-16.51074,0.5921862,33.39795,0.7071068,0,0,-0.7071068,
Plant_HedgeBush (37),13.243,0.9239047,20.743,-0.7071068,0,0,0.7071068,
Plant_Box_D,-25.38991,1.04769,36.85595,-0.5,-0.5,-0.5,0.5,
Lamp_Wall_Original,5.198,2.531285,-3.869709,-0.7071068,0,0,0.7071068,
Plant_FlowersRed (2),-4.617235,1.022364,25.12592,-0.5227342,0.4761817,0.4761816,0.5227343,
Plant_Treebush (3),-27.2147,0.9603162,26.79313,0.7071068,0,0,-0.7071068,
Plant_FlowersWhite,-6.961791,0.7831483,25.06652,-0.7071068,0,0,0.7071068,
Fence_Backyard_Tile (25),-45.99962,1.505944,50.03297,0,0.7071068,0,-0.7071068,
Porch_End_Right_4x,-29.64404,2.331769,38.48323,0.7071068,0,0,-0.7071068,
Lamp_Wall_Original (7),-4.339001,2.437285,-2.869409,-0.7071068,0,0,0.7071068,
Plant_Treebush,-14.4797,0.6503162,3.403134,0.7071068,0,0,-0.7071068,
